transport_mode,transport_km_day,electricity_kwh_day,diet_type,meals_per_day,clothes_per_month,electronics_per_year,beef_kg_day,chicken_kg_day,veggies_kg_day,em_transport,em_energy,em_food,em_shopping,em_total
Car (Diesel),8.599721848139101,4.107115208603608,Vegetarian Meal,3,0.0,0.0,0.17007415182963262,0.2482313939694575,0.2356706103444126,1.289958277220865,3.367834471054958,14.276139938478163,0.0,19.71262877318935
Car (Diesel),12.07942003681002,8.207200080840492,Vegan Meal,2,1.7729557548633887,0.7301157936531848,0.11431155095820258,0.0,0.40356930144069814,1.811913005521503,6.729904066289203,6.893550478752866,0.6910011137654015,16.40989118893965
Car (Petrol),14.9209112828957,6.417335219284776,Vegetarian Meal,2,1.4280014075602114,1.6817940970162841,0.07285828960399249,0.09322352127819081,0.27616293668519204,1.790509353947484,5.2622148798135155,8.162741989497698,0.7063832222026665,15.226387890408303
Car (Petrol),9.758916016914919,7.455909849189422,Vegetarian Meal,3,2.923559472265033,1.4971011070606526,0.02394565615112241,0.09157586641084735,0.3386342785310263,1.1710699220297902,6.113846076335325,9.455674751377204,1.1796021675213104,17.856179529517775
Train,5.170039638234344,4.674924617481017,Non-Veg Meal,2,1.1842105138449943,1.6249155952228318,0.19195428247495436,0.4966170891266563,0.37557622790294737,0.23265178372054546,3.833438186334434,19.36057599760359,0.6173280153761167,23.384257696021805
Bike,12.024797295929197,6.76947593533062,Vegan Meal,4,0.6546795350224314,1.401332240724415,0.09246503585684743,0.0,0.46560481731421444,0.12024797295929197,5.550970266971108,9.427765602763309,0.41018983232132394,15.779790576309493
Walking,6.856941577335421,5.973198396324088,Non-Veg Meal,2,2.5480295776172524,0.4735084457947959,0.11347182150371764,0.22753524373501158,0.2716381352853465,0.0,4.898022684985752,15.17700863294265,0.9142073631959056,22.970411078383147
EV (Electric Car),16.43595615404942,2.51479992319696,Non-Veg Meal,3,2.4694097907482053,1.6667122110428947,0.1400962967783026,0.31248523603035777,0.23237865597943866,0.8217978077024711,2.062135937021507,21.403505453582518,1.0514533381548212,24.869230331694517
Car (Petrol),5.19737384748163,9.985436432375192,Non-Veg Meal,4,2.091320728852484,0.0887884294142447,0.1486656912274496,0.293741744626849,0.5078966626423342,0.6236848616977956,8.188057874547656,27.056585026351065,0.7092697081673913,37.553810154995936
Car (Petrol),12.267949685780799,8.275059097932196,Vegetarian Meal,2,0.6870259753598194,0.9645839602061655,0.15292894498986162,0.39391789089944573,0.4669294131157175,1.4721539622936959,6.7855484603044,12.780973788163873,0.36114344752261085,21.425970924485462
Car (Petrol),16.49288331589486,3.999747449379433,Vegan Meal,2,0.25125738929228847,1.0334843081453435,0.09113079839508462,0.10251829814108154,0.4319167746338671,1.9791459979073833,3.279792908491135,7.031741363108481,0.2253256559940519,12.531061243205686
Car (Petrol),15.339699994065326,5.87195071131757,Non-Veg Meal,2,1.86970592563913,1.2678923797002066,0.1398191143156678,0.20621985187914163,0.25645962355559604,1.840763999287839,4.814999583280407,15.7109523116003,0.7969191961765419,22.972297533761022
Car (Petrol),5.250423869387072,9.797324775499668,Non-Veg Meal,3,3.4721959519438137,0.6675280124021259,0.36190574490663807,0.17269647015641357,0.38827900276340244,0.6300508643264486,8.033806315909727,26.739618762085286,1.2488408441276813,35.08099999335388
Car (Diesel),14.23395336036183,8.506844783658734,Non-Veg Meal,3,1.7391492846334606,0.9893397702771394,0.12546013832917696,0.25021988894604613,0.32989591687859515,2.1350930040542746,6.975612722600161,20.773732802372688,0.7152424241395288,31.112439729301837
Bus,7.341153551109817,14.015290139270055,Vegetarian Meal,2,0.8017785402674275,0.7639025123666505,0.1128000219569891,0.2665755826070376,0.4514921827664788,0.5872922840887853,11.492537914201444,10.787956478360222,0.37190369319872935,22.90417692660043
Car (Diesel),14.042642661009273,3.3718216076682648,Non-Veg Meal,2,0.3116111454017305,1.544946642200606,0.22131670205873324,0.3171998443973756,0.35589695990364445,2.1063963991513908,2.764893718287977,18.876023801734977,0.315506908129427,22.974218712327055
Bus,1.4322635721447305,8.589262554136065,Vegetarian Meal,3,1.8800232990486132,0.1090613918241794,0.0,0.11455350005804442,0.4347375921909368,0.11458108577157844,7.043195294391572,9.15989433478238,0.6416143497044482,17.819267737620724
Car (Petrol),3.7923463357088227,3.056701897595356,Vegan Meal,2,0.13794916914734778,0.0,0.03068988221554677,0.03035046034700068,0.1729108490369764,0.4550815602850587,2.506495556028192,4.38386669428802,0.04598305638244926,7.428017986250321
Car (Petrol),18.351316896850893,2.09466078775947,Non-Veg Meal,3,1.0817316096361906,0.39843121639910684,0.24980974885838841,0.1632557505234143,0.5156742537808352,2.202158027622107,1.7176218459627652,23.902676405349716,0.4151568218968727,27.91556459552339
Car (Petrol),9.94293208254098,7.439071591792591,Vegetarian Meal,3,0.9516544621349815,0.8288442467471339,0.07630905922372176,0.2844977769967742,0.19622312083337362,1.1931518499049174,6.100038705269925,11.915825501984976,0.43075846181857386,20.95569500679253
Bus,14.7979726330225,2.049224779101161,Non-Veg Meal,4,2.501833969549408,1.7988893370585286,0.1851222828961553,0.0006194096313787978,0.07338193232487128,1.1838378106418,1.680364318862952,25.14933942930245,1.080367853373802,26.422969918772235
Car (Petrol),8.44812715362012,3.256271165017946,Vegetarian Meal,3,0.04724245323785281,0.4857856658037307,0.17059224098721892,0.07096539437343505,0.4804641780747434,1.0137752584344144,2.6701423553147157,13.5565800839811,0.08229346602956701,18.425231612354196
EV (Electric Car),15.274762559099717,9.291982521608602,Vegetarian Meal,3,0.3484064665920439,1.5795617947189091,0.028838413121910808,0.2311450118685846,0.38873692804958404,0.7637381279549859,7.619425667719054,10.651011592283993,0.3325138169077008,18.51437288222627
Bus,14.021740056361143,3.4685700644258306,Non-Veg Meal,3,1.6858345775189156,1.6045637886704724,0.17731602394872792,0.03138027671876478,0.4949194521506159,1.1217392045088914,2.844227452829181,20.993895460276363,0.7817481178949544,26.013869644597477
Car (Petrol),14.052020744526127,4.057621714561442,Vegetarian Meal,2,1.1625702458938254,0.8752140918881215,0.014469060374782516,0.23966234343051143,0.5917865716201235,1.6862424893431351,3.3272498059403826,8.227907943029905,0.5074157566524791,13.344556977530173
Bike,14.370856914190353,0.0,Vegetarian Meal,2,0.6815023975896151,1.5570153287399724,0.060425379102570315,0.17870270154876952,0.2934210687816393,0.14370856914190352,0.0,8.451376014019187,0.4404572369234752,8.618551095035093
Car (Petrol),5.208081359538234,8.883280458360648,Vegetarian Meal,2,1.1002799437102362,2.0205353071040957,0.12611622592978214,0.13313953675362805,0.5456770545673326,0.6249697631445881,7.284289975855731,10.415155012838817,0.6435456397441557,20.214047770763504
Car (Diesel),18.05459882240403,1.9233682622309534,Vegetarian Meal,2,0.4714957590587303,0.6479994708465802,0.09664065078321289,0.14063018833691454,0.43309302589929854,2.7081898233606045,1.5771619750293817,9.445831922470056,0.24593230382047815,15.274343741151423
Car (Petrol),15.722234363588147,7.326666186109799,Vegetarian Meal,2,1.6515407957652661,1.1851776201235895,0.2037079491638965,0.31273045061578175,0.49639849247237616,1.8866681236305776,6.007866272610035,13.650751721618851,0.7128666972354891,22.011949098154428
Walking,15.095750860607065,7.453930533935107,Vegetarian Meal,2,1.0560983635812438,0.44568151331536626,0.1188568386331737,0.17909905253345618,0.3707335138211454,0.0,6.112223037826788,10.186385133218828,0.41308504995841,16.992010736327963
Train,17.178904432224833,5.514836990876259,Non-Veg Meal,3,2.2738911809098656,0.0,0.16121076366550313,0.2198618554420115,0.46682445756815466,0.7730506994501175,4.522166332518532,21.803386336654775,0.7579637269699552,27.935946126883298
Bike,13.70343600705284,7.755742594076568,Non-Veg Meal,2,1.238735608958746,0.8132938306480758,0.1779192449988846,0.0,0.2903774997605853,0.1370343600705284,6.359708927142785,15.384574614491054,0.524321983440323,24.34429553597013
Car (Petrol),10.311780048565794,5.259528613465243,Vegetarian Meal,2,0.0,0.5562811464143277,0.1258468643301074,0.4025063647383966,0.467319235864211,1.2374136058278953,4.312813463041499,12.109797725336259,0.07620289676908598,15.862261816908687
Car (Diesel),10.605796563739373,6.769903143244588,Vegan Meal,3,0.5829510535392393,0.8454601612855199,0.10521936978656773,0.11908051439643913,0.22914227500808118,1.590869484560906,5.551320577460562,8.620863083588922,0.3101334782964843,16.376265396496187
Bus,0.0,4.135614097266678,Non-Veg Meal,2,1.6656121502326517,0.7608381975683123,0.04444716734534332,0.22586095631621078,0.21075138038164587,0.0,3.3912035597586754,13.180016877669416,0.6594284607033468,16.60420598695111
Car (Petrol),4.308892513628008,6.09001961559282,Vegetarian Meal,3,1.6246972776513469,0.621385077484982,0.0,0.022735044384676217,0.26241695913616714,0.517067101635361,4.993816084786112,8.1817057245266,0.626687002708209,12.632490970351629
Car (Petrol),8.350512316805297,7.875635791738397,Non-Veg Meal,2,1.2219037070120906,0.9581018854215867,0.19949308312947506,0.42540549583917553,0.2496635989994871,1.0020614780166355,6.4580213492254845,18.82093836378511,0.5385480692900924,26.336106164395698
Car (Petrol),14.556743680916558,5.929731122397554,Non-Veg Meal,2,0.9891654409469844,0.0484083110975394,0.0764035991325733,0.10451853899952965,0.1929362418850318,1.746809241709987,4.862379520365994,13.169947579446298,0.33635308914180845,21.974209726709727
Bus,15.606551024485762,3.2883621312573754,Vegetarian Meal,2,1.0056600498173058,1.079287330491642,0.12949627337684616,0.11443435019704236,0.507778229079128,1.248524081958861,2.696456947631048,10.301552855692695,0.4830675961251716,14.246434325067867
Bike,4.514233205137245,8.12898559691363,Non-Veg Meal,2,3.1711212285632473,1.1454023917285867,0.17757945680795925,0.0,0.04663294159347808,0.04514233205137245,6.665768189469176,14.887911217001857,1.2139448467441765,23.71474403151351
Car (Petrol),9.851623982572953,2.6824944535436464,Non-Veg Meal,3,2.444415868540273,0.8956215981088906,0.25370366210006307,0.20095928354585763,0.3326997507788996,1.1821948779087543,2.19964545190579,23.90201743472592,0.9374931796653272,29.912758381225167
Train,6.129354719751393,14.443342359798484,Non-Veg Meal,3,2.0250959739725976,2.1139955327321496,0.2275504447003564,0.0073932825195291985,0.5605205577151257,0.27582096238881265,11.843540735034756,22.315916771724623,0.9646204204655895,35.37742561316615
EV (Electric Car),12.642930437035941,2.1622380834742003,Vegan Meal,2,1.6001696379934738,0.601130696247452,0.19550076810415112,0.25787123601747075,0.3569769755322112,0.6321465218517971,1.7730352284488442,10.77178621839705,0.615736550049987,13.875774956366179
Bus,9.75934220190291,9.318018874508358,Vegan Meal,2,2.4785928636649643,0.42319063327834544,0.07773469793308817,0.0,0.455628551768475,0.7807473761522329,7.640775477096853,6.010093947730331,0.8841689408488254,14.001463191541642
Train,16.327352236798752,10.385397502641915,Non-Veg Meal,3,0.5568400756306104,0.64056411809306,0.22633268864115028,0.21221847357239584,0.13810384660981675,0.7347308506559438,8.51602595216637,22.851497754180222,0.27336186787135325,31.216304098302206
Car (Diesel),3.7130164110553565,7.474357769818771,Non-Veg Meal,3,0.0,1.7947531566488486,0.23618402502087882,0.014564006536549101,0.30451975749342536,0.5569524616583035,6.128973371251392,22.086499835652766,0.24585659680121213,30.33427242834591
Car (Diesel),15.302601065608712,2.072714842836043,Non-Veg Meal,1,1.2771778242427887,1.5965697385800341,0.18110365293427919,0.1401274940045665,0.48340193806585235,2.2953901598413067,1.6996261711255554,11.82348221398875,0.6444341247813908,16.51288046418609
EV (Electric Car),19.8602381572017,8.623027285339163,Vegetarian Meal,3,1.765528649116472,0.8626562998346698,0.06576441685415588,0.05451580483283294,0.20670327367702868,0.993011907860085,7.070882373978113,10.065204855762813,0.7066816455732536,19.181738926354686
Car (Diesel),13.448712957614577,10.322437794012789,Vegetarian Meal,3,2.5793156564321205,0.6379872416178464,0.11568141268221102,0.17077663499301662,0.5483203841117715,2.017306943642186,8.464398991090487,12.898397692095056,0.9471673980277634,24.48923905135366
EV (Electric Car),4.857097471869868,6.48457395646154,Vegetarian Meal,2,1.947715030095068,1.1821151864174018,0.017802626050123976,0.2612849539056217,0.14092472719480612,0.24285487359349342,5.317350644298463,7.565386539691749,0.8111719305454888,15.464236069764576
Car (Petrol),18.45433780496515,7.070268870925074,Vegetarian Meal,3,1.4399077522448684,0.8088049516462833,0.11940911160320826,0.11271587112090418,0.3560504608332036,2.214520536595818,5.797620474158561,12.213886445687269,0.5907644496039447,20.368689819181647
Car (Petrol),2.4863797523984665,3.2386327312521006,Vegetarian Meal,3,0.17641169859861083,0.0,0.07327016599336497,0.3873423839811779,0.3219862797793471,0.29836557028781596,2.6556788396267224,12.794929490849675,0.05880389953287028,17.076676062191734
Car (Diesel),14.111584624911945,7.413751373537681,Non-Veg Meal,3,1.165067962726393,1.4041647175276357,0.1311498010808332,0.2212459217011895,0.4028004430906447,2.1167376937367917,6.079276126300898,20.873242375101995,0.5807073187436336,29.847881797254093
Walking,14.427271158516941,5.200808774422474,Vegan Meal,3,2.548952866361442,0.2673946784662763,0.11410665833567676,0.0,0.17229730345065136,0.0,4.264663195026428,7.925474381964575,0.886280363462893,14.184120633749245
Bike,1.775402246115565,8.780567740729623,Vegetarian Meal,2,1.9097512196232898,1.2068391683959767,0.03041940939026551,0.2861270730500076,0.3670055807037835,0.01775402246115565,7.200065547398291,8.529612018989788,0.8019041739012761,15.535707077693228
Car (Diesel),10.980753098521564,10.143837046676778,Non-Veg Meal,3,0.3096565118316299,1.1434248317191218,0.23105165423155155,0.2870849579982466,0.46774314330318767,1.6471129647782345,8.317946378274957,24.15476716104617,0.2598523758688705,34.69709306010954
Car (Petrol),11.565525967016738,4.174897512287945,Vegetarian Meal,3,1.6860528436521887,1.1903030899773714,0.0,0.27740200271780724,0.6581817641931165,1.3878631160420085,3.423415960076115,10.730437347139103,0.7250728323558489,15.946588258272914
Car (Petrol),11.630008084760755,6.927007068257103,Vegetarian Meal,2,1.703206933393905,0.24023980439164916,0.047179716749300306,0.19404916305416728,0.5520984862420337,1.3956009701712906,5.680145795970824,8.71698854978893,0.6006452067100665,16.50770167633967
Bus,14.688852867760238,4.870215830929544,Non-Veg Meal,2,0.9288640856402627,0.0,0.2637654941546846,0.3161894710845553,0.7126708304174669,1.175108229420819,3.9935769813622257,20.72871735349485,0.30962136188008754,27.808766124280925
EV (Electric Car),20.749024844874658,6.210406555098382,Vegan Meal,2,2.9680818226652974,1.3505617259322813,0.07766539791282695,0.09741352251933456,0.23517570484366263,1.037451242243733,5.092533375180673,6.2394704587170615,1.174369063162261,13.800350673166081
Car (Petrol),9.219332318247623,0.4418164149291659,Non-Veg Meal,3,0.7986558502361584,1.0437421111613732,0.16406757152224583,0.23939287544972365,0.2558634138183456,1.1063198781897148,0.362289460241916,21.59336209934042,0.40919698813735506,24.90335880899374
Train,18.312449316142455,5.8083882446265225,Non-Veg Meal,3,0.5739219596495078,1.6588586135051573,0.21784800984876118,0.28722474364357087,0.5285901018301877,0.8240602192264105,4.762878360593748,23.920927200717568,0.41854822584277984,28.923548310724254
Bus,11.236480146088274,5.48565050553662,Non-Veg Meal,2,2.8363794578768244,0.9661366726556929,0.09923632032930073,0.01329927060020783,0.5997164088122406,0.898918411687062,4.498233414540028,13.970578433657035,1.0778073086971642,19.604372927880075
Bike,8.115538765790296,5.1780247053089905,Non-Veg Meal,3,1.1069470624139703,1.7571810694168954,0.1830991028668389,0.3715438369482128,0.38850417485646277,0.08115538765790296,4.245980258353372,23.284336602060243,0.6096920896745511,28.243889533529977
Bus,16.314558276530022,7.869873198755912,Non-Veg Meal,2,3.41543469157286,0.16514411043286958,0.18025845854058958,0.20178630502491146,0.4103661130015282,1.3051646621224018,6.453296022979847,17.080036111270864,1.1611007114055016,25.949350453730265
Car (Petrol),13.888477833537527,5.493472244391102,Vegetarian Meal,3,0.3994346669698483,0.0,0.0882123992413631,0.258546001042348,0.42900470631568643,1.6666173400245032,4.504647240400703,12.523711599340377,0.13314488898994944,18.653151933856314
Car (Petrol),0.40446587435633674,1.9169492162775912,Vegan Meal,2,2.110841031136689,0.3191436648339078,0.08478036435605386,0.0,0.4342311731929467,0.04853590492276041,1.5718983573476246,6.157532183999347,0.7473319872967832,8.116667356105143
Train,9.310261358134598,2.849483640957869,Non-Veg Meal,2,1.9274810421208386,2.63853943632583,0.2610102030757207,0.28620174642729956,0.3371589053388278,0.4189617611160569,2.3365765855854526,19.696385344070478,1.0039374391077447,24.86163139161351
EV (Electric Car),4.066281624598894,9.84837856830814,Non-Veg Meal,2,1.3343495243159786,0.05656761880741179,0.10639387592690182,0.1939431112662294,0.21627058179919453,0.20331408122994474,8.075670426012675,14.643383281361722,0.45253216364972054,22.950835789065877
Train,7.312853843117964,7.567080641503406,Vegan Meal,2,2.096945897308883,0.7005722742369419,0.06330477389256964,0.0764540426684205,0.45022967653364465,0.32907842294030837,6.205006126032792,6.13722114257877,0.7949507704596197,14.42645314844048
Car (Petrol),12.48364665372313,3.654629310800016,Vegetarian Meal,3,1.9449420625446217,1.1187089068916034,0.09685126092353133,0.20554439309779443,0.4544617836234154,1.4980375984467755,2.996796034856013,12.442163924556958,0.8015618163128104,17.749861821187505
Bike,17.467368031143884,5.69766625216204,Non-Veg Meal,3,2.1323761925657987,0.9974615235844159,0.19482040244905044,0.11170976116996165,0.4552026257517239,0.17467368031143884,4.672086326772872,21.941353469700545,0.847430629063177,28.531528421699
Walking,9.7512295512595,6.212984146274844,Vegetarian Meal,2,3.044449478118673,0.3289202875907748,0.051555171598018326,0.009500861152243856,0.2363582413186629,0.0,5.094646999945372,6.9302620577343035,1.0598740663487962,13.449658610246429
Train,15.790828195271573,14.399091665511929,Vegetarian Meal,2,2.3999996644297332,0.2911525287488903,0.15796081583321242,0.16615651426520664,0.25522764663758285,0.7105872687872208,11.80725516571978,10.921877269201826,0.8398837961910376,23.278950306364788
Car (Diesel),16.546660565617124,5.317738107733031,Non-Veg Meal,2,0.22814481549911503,1.0779221216057862,0.07279640436930539,0.14670542547613818,0.46390778132461147,2.4819990848425686,4.360545248341085,13.905585916405823,0.2237088364365707,21.35688511516192
Car (Petrol),15.541923437918342,5.804862981843573,Non-Veg Meal,3,1.9461410042476746,1.4492820441194803,0.2250254132642146,0.1472643783983732,0.14841516324629994,1.865030812550201,4.759987645111729,22.38864069557517,0.8472454549482404,32.739992913563015
Car (Petrol),15.276535384988572,9.271415973415696,Non-Veg Meal,2,1.9599002663077703,0.7501831078028394,0.06685430336573231,0.2450129796505029,0.07213656275165681,1.8331842461986285,7.60256109820087,13.639928875966556,0.756064898057317,24.131556997167696
Car (Petrol),20.110088237160642,11.474637053421347,Non-Veg Meal,2,1.542622523078706,2.046858849307098,0.1504278631305359,0.14277391723600663,0.5823088337694292,2.413210588459277,9.409202383805503,16.211310000991773,0.7945991308856551,30.127436911792074
EV (Electric Car),16.333210253798747,1.568571104662718,Non-Veg Meal,3,0.0,0.061196353331007036,0.2303520813091358,0.1940113530695945,0.30213413891705376,0.8166605126899373,1.2862283058234287,23.162452809360975,0.00838306210013795,26.149802776751162
Train,10.676063560552304,6.903339501302081,Non-Veg Meal,1,0.6682388257371903,0.911367369532304,0.17406821304226283,0.24840514910320702,0.39013104291898304,0.4804228602248537,5.660738391067706,12.19409936679119,0.3475911203871416,18.969679900649954
Bike,8.838880824076938,5.263495530793497,Vegetarian Meal,2,0.7679920670942856,0.7560352937992312,0.09100053283990527,0.38724211158493493,0.304953761264553,0.08838880824076938,4.316066335250667,10.7388924791426,0.35956383430072963,15.647459609409239
Bus,19.391876419590133,5.808737205028056,Vegetarian Meal,2,1.2441768657574177,1.397967902403783,0.09386059863533083,0.22823476510038435,0.18121647344302474,1.5513501135672108,4.763164508123006,9.471488989232634,0.6062280743032191,16.84081785772834
Walking,24.86068094866188,5.466522824133931,Vegetarian Meal,3,1.7818085486835522,1.204708441805165,0.07171717548310799,0.1617592291307835,0.3245620441254064,0.0,4.482548715789823,11.201626507297135,0.7589647365664578,17.070678046676374
Bus,11.472435543480614,6.8880992311278515,Vegetarian Meal,3,0.0,0.7342101970507651,0.24437024798649837,0.30396394819820477,0.22836665842871168,0.9177948434784492,5.648241369524838,16.652081255060494,0.10057673932202262,21.742159199156195
Car (Petrol),7.547919450661558,1.9385774413594277,Vegan Meal,3,0.0,0.0,0.08062013379094128,0.0,0.4092216906719136,0.905750334079387,1.5896335019147305,7.4951869936992415,0.0,10.114105681188654
EV (Electric Car),16.284682491319806,2.448722708819415,Vegan Meal,2,0.4074457296165874,1.0921595621222804,0.17985399508985828,0.05780516433394049,0.4344286880273586,0.8142341245659903,2.00795262123192,9.12377087738508,0.28542614212638945,12.118807405203116
Car (Petrol),5.84160927530884,4.529584955281862,Vegetarian Meal,2,1.9017489193197465,0.013775412538426846,0.09917324040340168,0.0437812697334683,0.39445745301751317,0.7009931130370608,3.714259663331127,8.768683158087804,0.6358033492533987,13.549199338617377
Bus,20.439693201903868,6.971156686737195,Vegetarian Meal,2,1.5561433402441673,0.11323898931860521,0.05518368543533492,0.16854749327064453,0.2411212668969291,1.6351754561523095,5.7163484831244995,8.135179744115348,0.534226637065673,17.059058071168437
Bus,3.518896058084083,0.0,Vegan Meal,3,0.0,0.0,0.1874539142739749,0.0,0.39815690137472537,0.28151168464672666,0.0,10.357569488146773,0.0,10.249081050559482
Car (Petrol),15.975156778687682,1.4330573081758207,Vegan Meal,2,3.9463178589103234,0.0,0.017129586867810798,0.0,0.12550092849156794,1.9170188134425217,1.1751069927041728,3.713500702414027,1.3154392863034412,7.554715229493245
Walking,26.534687406500975,4.572752642062148,Vegan Meal,1,1.2558912814778984,0.5785442037869893,0.04092223241839133,0.04656503047714741,0.4092759714223229,0.0,3.749657166490961,3.744750928433529,0.49788305781505143,8.310270940151675
EV (Electric Car),10.103250768189078,2.6951345112772143,Vegetarian Meal,3,2.3883575248346505,1.353052884630562,0.0,0.027893335105087624,0.23666889218892073,0.5051625384094539,2.2100102992473154,8.165801796602945,0.9814688851682482,11.019976424492313
Car (Diesel),16.531510655856604,7.053929027963753,Non-Veg Meal,3,1.708649581873369,1.6398108462409193,0.2081836403841029,0.20817211561252627,0.5720679550896028,2.4797265983784906,5.784221802930277,23.201481798276415,0.794181483397185,29.14987693089051
Train,10.17395637049247,3.4865302236670512,Vegetarian Meal,3,1.44941259856657,1.715540936645887,0.0,0.19334559502305024,0.34398576318433455,0.4578280366721611,2.8589547834069817,9.522056132027716,0.7181431406152339,14.172650533151693
EV (Electric Car),26.30316622789124,5.801422101933716,Vegetarian Meal,3,0.0,0.2680924522585595,0.13899439816672426,0.12452655740806705,0.22566872557995926,1.315158311394562,4.757166123585647,12.563419447777136,0.03672499346007664,18.820655690396983
Bike,20.041526405710975,7.550971416483425,Non-Veg Meal,2,0.695850038425041,0.1036588166799487,0.11733501070149405,0.1258334711857751,0.19479185139728825,0.20041526405710974,6.191796561516409,14.425879942916763,0.24614985070970982,21.562115641651697
Car (Petrol),13.316416018523434,6.703786742680311,Non-Veg Meal,2,1.7961005896232707,1.0188988054923611,0.16476974633246802,0.28932003064996115,0.46628437802760714,1.597969922222812,5.4971051289978545,17.37766011851658,0.7382753753756602,24.65330823245202
Car (Petrol),10.466161769713226,4.927409674336395,Non-Veg Meal,2,0.8779924760983121,0.013219766299396252,0.20639543800125984,0.3435953442784412,0.21379063515062746,1.2559394123655871,4.040475932955843,18.371065971856517,0.2944750855897656,22.30330243430073
Bus,5.795333162821739,5.085233487182514,Non-Veg Meal,3,0.8212118261578217,1.5081622895946527,0.16525675358026806,0.12204755484862032,0.16200421064822554,0.4636266530257391,4.169891459489661,20.62806889641917,0.4803348493030163,24.215699768565422
Car (Petrol),17.37131041335708,6.819963769610623,Non-Veg Meal,3,1.1924722352829844,0.5773807963350516,0.2081818031691212,0.0994376983489178,0.524943245979873,2.0845572496028493,5.5923702910807105,22.35691529613355,0.476584004866253,30.095196866522535
EV (Electric Car),13.538753465151197,8.06086100331245,Non-Veg Meal,3,1.3869596291286157,1.8561037363258048,0.23805302495946812,0.16148241915395334,0.35077796729885297,0.6769376732575599,6.609906022716209,23.243216300665622,0.7165806621742608,29.258724915083025
Bike,14.170877667629897,1.9302004471826582,Non-Veg Meal,2,0.5352615569886577,0.3493231902192483,0.21808263852540025,0.1797285012410314,0.37945919075152823,0.14170877667629897,1.5827643666897795,17.88727628025198,0.22627301080707518,20.14258855735149
EV (Electric Car),9.230146782474328,7.761772985234521,Vegetarian Meal,2,1.6616623863795537,2.3391934974376323,0.07894412424466171,0.11681756646290657,0.32393564159567595,0.46150733912371644,6.364653847892307,8.585403846391273,0.8743249275289332,15.909313006416726
Bus,11.092989715856703,5.905935897970495,Non-Veg Meal,2,1.3506647629285025,0.6843124209842943,0.14602864350839995,0.1787583696708276,0.3591522283121308,0.8874391772685363,4.842867436335806,15.894510582079771,0.5439630151749293,22.373881384115418
Bus,11.404729588643695,7.19730961589476,Non-Veg Meal,3,1.8757302976123567,1.4060719022258736,0.22280762774666926,0.27064827474573755,0.33523738870133296,0.9123783670914957,5.901793885033703,23.553753822308323,0.8178560218834623,31.427702882293026
EV (Electric Car),18.38105357070916,4.043776291791617,Vegetarian Meal,3,1.9152796902654534,0.22312545051519694,0.0755142461952015,0.18872014709254584,0.01770798265947937,0.919052678535458,3.3158965592691256,10.876469627527966,0.668991693629379,16.08560334760406
Car (Petrol),11.056093002909202,5.5191211715309425,Vegetarian Meal,2,0.6753774287953873,0.0,0.051145000029551566,0.15252277350487992,0.27350342354986157,1.3267311603491043,4.5256793606553725,7.980328985081287,0.22512580959846246,14.40894822049254
Bus,17.16370513402178,6.233570172801913,Non-Veg Meal,3,1.4802421401641483,0.22721097275707958,0.07702507935092691,0.14704226073251808,0.46319654257589127,1.3730964107217423,5.111527541697568,19.020661826681184,0.5245388375100238,25.582241013433897
Car (Petrol),12.369662077136855,3.703933454639087,Vegetarian Meal,3,0.0,1.1852415709834219,0.12906269637577472,0.2523535343879437,0.3170507492092164,1.4843594492564225,3.037225432804051,13.360033687841163,0.1623618590388249,18.20995732127383
Car (Petrol),13.025630226769799,3.6656284744182246,Vegan Meal,2,2.275752300449909,0.0,0.15658825296685575,0.1962516493585498,0.3544750680689957,1.5630756272123758,3.005815349022944,9.29096934681709,0.7585841001499698,14.790948008639093
Car (Petrol),15.351091089645376,4.0716492910778275,Vegetarian Meal,2,0.8912430763546739,1.5888602002486092,0.13847946144201217,0.11523493974610491,0.23996354847484389,1.842130930757445,3.3387524186838182,10.01399364013214,0.5147331076773949,13.801764111008412
Train,16.395837398792946,3.000045657568809,Non-Veg Meal,3,1.4117545497069,1.5070445878054493,0.16174138983061245,0.17433732788073028,0.20341306533022152,0.7378126829456825,2.460037439206423,20.97677121846402,0.6770293139852382,25.655012253366646
Bus,7.400877318126778,7.049315453145177,Vegetarian Meal,2,0.8908968561766792,1.7680105673285138,0.09209945255806884,0.07890195903597899,0.39579924310230374,0.5920701854501422,5.780438671579045,8.822707222620721,0.539158847126726,15.852337263410323
Car (Diesel),32.724278413465086,6.855371524026817,Non-Veg Meal,3,0.0,0.8660241094667682,0.29966570968086437,0.18605608587682954,0.09000484330278818,4.908641762019763,5.62140464970199,24.55477084053904,0.11863343965298194,36.19627401268537
Car (Petrol),20.72710824575422,7.128208788962313,Vegetarian Meal,2,0.9402997288501866,1.0528385188377973,0.1602917679763192,0.32629076153590053,0.4184018273163692,2.487252989490506,5.845131206949096,12.416087644591071,0.4576576975853769,19.841680939566395
Bus,4.0324049160393525,7.599756063641291,Non-Veg Meal,2,1.804150446186177,0.0036842032461179564,0.11854425993846818,0.18870547225186177,0.42554754312860804,0.3225923932831482,6.231799972185858,15.353857863133705,0.6018881674382396,22.154733502307813
Bike,15.642320608623312,6.2209697849765835,Non-Veg Meal,2,0.7538052464429507,0.05036510290883667,0.14934737470025114,0.24919227019766807,0.4004935559941014,0.1564232060862331,5.101195223680798,16.552792893258893,0.2581677446465776,20.864153861826946
